Listennummer,Partei,Stimmen,Stimmen-Prozent,Gemeinde-Nummer,Gemeinde-Name,Stimmberechtigte,Wahlzettel,Stimmbeteiligung
15,FDPSeeland,579,8.567624,498,Müntschemier,891,254,0.2850729517396184
16,PRR,17,0.2515537,498,Müntschemier,891,254,0.2850729517396184
17,JGGL / JVVC,218,3.2258062,498,Müntschemier,891,254,0.2850729517396184
18,JGGG / JVVS,94,1.390944,498,Müntschemier,891,254,0.2850729517396184
19,ABS,135,1.9976324,498,Müntschemier,891,254,0.2850729517396184
20,DBS,2,0.029594555,498,Müntschemier,891,254,0.2850729517396184
21,SD,71,1.0506066,498,Müntschemier,891,254,0.2850729517396184
22,PdA / POP,5,0.07398638,498,Müntschemier,891,254,0.2850729517396184
1,Die Mitte / Le Centre,522,15.281031,499,Siselen,476,132,0.2773109243697479
2,SVP,1642,48.067917,499,Siselen,476,132,0.2773109243697479
3,UDC,16,0.46838406,499,Siselen,476,132,0.2773109243697479
4,EVP / PEV,89,2.6053865,499,Siselen,476,132,0.2773109243697479
5,*jevp / *jpev,1,0.029274004,499,Siselen,476,132,0.2773109243697479
6,EDU / UDF,61,1.7857144,499,Siselen,476,132,0.2773109243697479
7,SP Frauen,120,3.5128806,499,Siselen,476,132,0.2773109243697479
8,SP Männer,131,3.8348947,499,Siselen,476,132,0.2773109243697479
9,PSR,9,0.26346603,499,Siselen,476,132,0.2773109243697479
10,JUSO / JS,40,1.1709602,499,Siselen,476,132,0.2773109243697479
11,GLPSeeland / PVLSeeland,219,6.411007,499,Siselen,476,132,0.2773109243697479
12,GLPBiel / PVLBienne,13,0.38056207,499,Siselen,476,132,0.2773109243697479
13,JGLP / JVL,76,2.2248244,499,Siselen,476,132,0.2773109243697479
14,FDP Biel+,75,2.1955502,499,Siselen,476,132,0.2773109243697479
15,FDPSeeland,97,2.8395784,499,Siselen,476,132,0.2773109243697479
16,PRR,27,0.7903981,499,Siselen,476,132,0.2773109243697479
17,JGGL / JVVC,139,4.0690866,499,Siselen,476,132,0.2773109243697479
18,JGGG / JVVS,10,0.29274005,499,Siselen,476,132,0.2773109243697479
19,ABS,54,1.5807962,499,Siselen,476,132,0.2773109243697479
20,DBS,0,0.0,499,Siselen,476,132,0.2773109243697479
21,SD,5,0.14637002,499,Siselen,476,132,0.2773109243697479
22,PdA / POP,70,2.0491803,499,Siselen,476,132,0.2773109243697479
1,Die Mitte / Le Centre,413,13.224463,500,Treiten,328,118,0.3597560975609756
2,SVP,1590,50.912582,500,Treiten,328,118,0.3597560975609756
3,UDC,20,0.6404099,500,Treiten,328,118,0.3597560975609756
4,EVP / PEV,92,2.9458854,500,Treiten,328,118,0.3597560975609756
5,*jevp / *jpev,0,0.0,500,Treiten,328,118,0.3597560975609756
6,EDU / UDF,164,5.251361,500,Treiten,328,118,0.3597560975609756
7,SP Frauen,49,1.5690042,500,Treiten,328,118,0.3597560975609756
8,SP Männer,55,1.7611271,500,Treiten,328,118,0.3597560975609756
9,PSR,0,0.0,500,Treiten,328,118,0.3597560975609756
10,JUSO / JS,2,0.06404099,500,Treiten,328,118,0.3597560975609756
11,GLPSeeland / PVLSeeland,155,4.9631763,500,Treiten,328,118,0.3597560975609756
12,GLPBiel / PVLBienne,19,0.6083894,500,Treiten,328,118,0.3597560975609756
13,JGLP / JVL,39,1.2487993,500,Treiten,328,118,0.3597560975609756
14,FDP Biel+,55,1.7611271,500,Treiten,328,118,0.3597560975609756
15,FDPSeeland,156,4.9951973,500,Treiten,328,118,0.3597560975609756
16,PRR,4,0.12808198,500,Treiten,328,118,0.3597560975609756
17,JGGL / JVVC,197,6.308037,500,Treiten,328,118,0.3597560975609756
18,JGGG / JVVS,16,0.5123279,500,Treiten,328,118,0.3597560975609756
19,ABS,95,3.041947,500,Treiten,328,118,0.3597560975609756
20,DBS,0,0.0,500,Treiten,328,118,0.3597560975609756
21,SD,0,0.0,500,Treiten,328,118,0.3597560975609756
22,PdA / POP,2,0.06404099,500,Treiten,328,118,0.3597560975609756
1,Die Mitte / Le Centre,118,4.6732674,501,Tschugg,332,94,0.28313253012048195
2,SVP,486,19.247524,501,Tschugg,332,94,0.28313253012048195
3,UDC,83,3.2871287,501,Tschugg,332,94,0.28313253012048195
4,EVP / PEV,119,4.7128716,501,Tschugg,332,94,0.28313253012048195
5,*jevp / *jpev,63,2.4950495,501,Tschugg,332,94,0.28313253012048195
6,EDU / UDF,86,3.4059405,501,Tschugg,332,94,0.28313253012048195
7,SP Frauen,136,5.386139,501,Tschugg,332,94,0.28313253012048195
8,SP Männer,59,2.3366337,501,Tschugg,332,94,0.28313253012048195
9,PSR,0,0.0,501,Tschugg,332,94,0.28313253012048195
10,JUSO / JS,4,0.15841584,501,Tschugg,332,94,0.28313253012048195
11,GLPSeeland / PVLSeeland,173,6.8514853,501,Tschugg,332,94,0.28313253012048195
12,GLPBiel / PVLBienne,18,0.71287125,501,Tschugg,332,94,0.28313253012048195
13,JGLP / JVL,164,6.4950495,501,Tschugg,332,94,0.28313253012048195
14,FDP Biel+,117,4.633663,501,Tschugg,332,94,0.28313253012048195
15,FDPSeeland,228,9.029703,501,Tschugg,332,94,0.28313253012048195
16,PRR,31,1.2277228,501,Tschugg,332,94,0.28313253012048195
17,JGGL / JVVC,333,13.188119,501,Tschugg,332,94,0.28313253012048195
18,JGGG / JVVS,157,6.2178216,501,Tschugg,332,94,0.28313253012048195
19,ABS,150,5.940594,501,Tschugg,332,94,0.28313253012048195
20,DBS,0,0.0,501,Tschugg,332,94,0.28313253012048195
21,SD,0,0.0,501,Tschugg,332,94,0.28313253012048195
22,PdA / POP,0,0.0,501,Tschugg,332,94,0.28313253012048195
1,Die Mitte / Le Centre,723,13.310015,502,Vinelz,699,204,0.2918454935622318
2,SVP,1494,27.503681,502,Vinelz,699,204,0.2918454935622318
3,UDC,64,1.1782032,502,Vinelz,699,204,0.2918454935622318
4,EVP / PEV,190,3.4977908,502,Vinelz,699,204,0.2918454935622318
5,*jevp / *jpev,16,0.2945508,502,Vinelz,699,204,0.2918454935622318
6,EDU / UDF,93,1.7120765,502,Vinelz,699,204,0.2918454935622318
7,SP Frauen,544,10.014728,502,Vinelz,699,204,0.2918454935622318
8,SP Männer,257,4.731222,502,Vinelz,699,204,0.2918454935622318
9,PSR,24,0.44182622,502,Vinelz,699,204,0.2918454935622318
10,JUSO / JS,84,1.5463917,502,Vinelz,699,204,0.2918454935622318
11,GLPSeeland / PVLSeeland,278,5.1178203,502,Vinelz,699,204,0.2918454935622318
12,GLPBiel / PVLBienne,235,4.326215,502,Vinelz,699,204,0.2918454935622318
13,JGLP / JVL,186,3.424153,502,Vinelz,699,204,0.2918454935622318
14,FDP Biel+,232,4.270987,502,Vinelz,699,204,0.2918454935622318
15,FDPSeeland,408,7.511046,502,Vinelz,699,204,0.2918454935622318
16,PRR,12,0.22091311,502,Vinelz,699,204,0.2918454935622318
17,JGGL / JVVC,346,6.3696613,502,Vinelz,699,204,0.2918454935622318
18,JGGG / JVVS,175,3.2216494,502,Vinelz,699,204,0.2918454935622318
19,ABS,43,0.7916053,502,Vinelz,699,204,0.2918454935622318
20,DBS,10,0.18409425,502,Vinelz,699,204,0.2918454935622318
21,SD,8,0.1472754,502,Vinelz,699,204,0.2918454935622318
22,PdA / POP,10,0.18409425,502,Vinelz,699,204,0.2918454935622318
1,EDU,136,1.1459386,533,Bätterkinden,2578,811,0.3145849495733126
2,FDP Emme,702,5.915066,533,Bätterkinden,2578,811,0.3145849495733126
3,FDP Ilfis,128,1.0785306,533,Bätterkinden,2578,811,0.3145849495733126
4,JF,110,0.9268622,533,Bätterkinden,2578,811,0.3145849495733126
5,EVP,328,2.7637343,533,Bätterkinden,2578,811,0.3145849495733126
6,*jevp,119,1.0026964,533,Bätterkinden,2578,811,0.3145849495733126
7,Mitte - UE,1452,12.234581,533,Bätterkinden,2578,811,0.3145849495733126
8,Mitte - OE,129,1.0869565,533,Bätterkinden,2578,811,0.3145849495733126
9,SVP UE,3139,26.449276,533,Bätterkinden,2578,811,0.3145849495733126
10,SVP OE,260,2.190765,533,Bätterkinden,2578,811,0.3145849495733126
11,SP Frauen,1675,14.113583,533,Bätterkinden,2578,811,0.3145849495733126
12,SP Männer,1134,9.555106,533,Bätterkinden,2578,811,0.3145849495733126
13,JUSO,165,1.3902932,533,Bätterkinden,2578,811,0.3145849495733126
14,jglp e,204,1.718908,533,Bätterkinden,2578,811,0.3145849495733126
15,glp e,914,7.701382,533,Bätterkinden,2578,811,0.3145849495733126
16,GRÜNE,758,6.386923,533,Bätterkinden,2578,811,0.3145849495733126
17,JG,281,2.3677115,533,Bätterkinden,2578,811,0.3145849495733126
18,Aufrecht,234,1.9716885,533,Bätterkinden,2578,811,0.3145849495733126
1,Die Mitte,164,11.202186,536,Diemerswil,158,68,0.43037974683544306
2,SVP,579,39.54918,536,Diemerswil,158,68,0.43037974683544306
3,Grüne,257,17.554646,536,Diemerswil,158,68,0.43037974683544306
4,JG,93,6.352459,536,Diemerswil,158,68,0.43037974683544306
5,EVP,3,0.20491803,536,Diemerswil,158,68,0.43037974683544306
6,EVP Z,2,0.13661201,536,Diemerswil,158,68,0.43037974683544306
7,SP Männer,34,2.3224044,536,Diemerswil,158,68,0.43037974683544306
8,SP Frauen,134,9.153006,536,Diemerswil,158,68,0.43037974683544306
9,glp,20,1.3661202,536,Diemerswil,158,68,0.43037974683544306
10,jglp,24,1.6393442,536,Diemerswil,158,68,0.43037974683544306
11,glp-W,4,0.27322403,536,Diemerswil,158,68,0.43037974683544306
12,FDP,76,5.191257,536,Diemerswil,158,68,0.43037974683544306
13,jf,0,0.0,536,Diemerswil,158,68,0.43037974683544306
14,EDU,31,2.1174862,536,Diemerswil,158,68,0.43037974683544306
15,Aufrecht,38,2.5956285,536,Diemerswil,158,68,0.43037974683544306
16,SD / DS,0,0.0,536,Diemerswil,158,68,0.43037974683544306
17,Piraten,5,0.34153005,536,Diemerswil,158,68,0.43037974683544306
1,Die Mitte,6585,21.999866,538,Fraubrunnen,4086,1387,0.33945178658835046
2,SVP,6470,21.615662,538,Fraubrunnen,4086,1387,0.33945178658835046
3,Grüne,2862,9.561673,538,Fraubrunnen,4086,1387,0.33945178658835046
4,JG,902,3.013497,538,Fraubrunnen,4086,1387,0.33945178658835046
5,EVP,1846,6.1673126,538,Fraubrunnen,4086,1387,0.33945178658835046
6,EVP Z,166,0.5545904,538,Fraubrunnen,4086,1387,0.33945178658835046
7,SP Männer,1309,4.373246,538,Fraubrunnen,4086,1387,0.33945178658835046
8,SP Frauen,2969,9.91915,538,Fraubrunnen,4086,1387,0.33945178658835046
9,glp,2070,6.9156756,538,Fraubrunnen,4086,1387,0.33945178658835046
10,jglp,381,1.2728852,538,Fraubrunnen,4086,1387,0.33945178658835046
11,glp-W,403,1.3463851,538,Fraubrunnen,4086,1387,0.33945178658835046
12,FDP,1805,6.0303354,538,Fraubrunnen,4086,1387,0.33945178658835046
13,jf,104,0.34745425,538,Fraubrunnen,4086,1387,0.33945178658835046
14,EDU,763,2.5491114,538,Fraubrunnen,4086,1387,0.33945178658835046
15,Aufrecht,955,3.190565,538,Fraubrunnen,4086,1387,0.33945178658835046
16,SD / DS,161,0.53788584,538,Fraubrunnen,4086,1387,0.33945178658835046
17,Piraten,181,0.60470396,538,Fraubrunnen,4086,1387,0.33945178658835046
1,Die Mitte,5675,16.556774,540,Jegenstorf,4339,1581,0.3643696704309749
2,SVP,5553,16.20084,540,Jegenstorf,4339,1581,0.3643696704309749
3,Grüne,3287,9.5898,540,Jegenstorf,4339,1581,0.3643696704309749
4,JG,813,2.371922,540,Jegenstorf,4339,1581,0.3643696704309749
5,EVP,2768,8.075622,540,Jegenstorf,4339,1581,0.3643696704309749
6,EVP Z,325,0.94818527,540,Jegenstorf,4339,1581,0.3643696704309749
7,SP Männer,2671,7.792625,540,Jegenstorf,4339,1581,0.3643696704309749
8,SP Frauen,4309,12.571478,540,Jegenstorf,4339,1581,0.3643696704309749
9,glp,2243,6.543937,540,Jegenstorf,4339,1581,0.3643696704309749
10,jglp,450,1.312872,540,Jegenstorf,4339,1581,0.3643696704309749
11,glp-W,630,1.8380208,540,Jegenstorf,4339,1581,0.3643696704309749
12,FDP,3520,10.269576,540,Jegenstorf,4339,1581,0.3643696704309749
13,jf,101,0.29466683,540,Jegenstorf,4339,1581,0.3643696704309749
14,EDU,731,2.1326876,540,Jegenstorf,4339,1581,0.3643696704309749
15,Aufrecht,836,2.4390242,540,Jegenstorf,4339,1581,0.3643696704309749
16,SD / DS,197,0.5747462,540,Jegenstorf,4339,1581,0.3643696704309749
17,Piraten,167,0.48722136,540,Jegenstorf,4339,1581,0.3643696704309749
1,Die Mitte,900,30.811367,541,Iffwil,334,137,0.4101796407185629
2,SVP,691,23.656282,541,Iffwil,334,137,0.4101796407185629
3,Grüne,243,8.319069,541,Iffwil,334,137,0.4101796407185629
4,JG,8,0.2738788,541,Iffwil,334,137,0.4101796407185629
5,EVP,125,4.2793565,541,Iffwil,334,137,0.4101796407185629
6,EVP Z,25,0.8558713,541,Iffwil,334,137,0.4101796407185629
7,SP Männer,76,2.6018488,541,Iffwil,334,137,0.4101796407185629
8,SP Frauen,190,6.5046215,541,Iffwil,334,137,0.4101796407185629
9,glp,280,9.585758,541,Iffwil,334,137,0.4101796407185629
10,jglp,44,1.5063335,541,Iffwil,334,137,0.4101796407185629
11,glp-W,25,0.8558713,541,Iffwil,334,137,0.4101796407185629
12,FDP,195,6.675796,541,Iffwil,334,137,0.4101796407185629
13,jf,2,0.0684697,541,Iffwil,334,137,0.4101796407185629
14,EDU,10,0.34234852,541,Iffwil,334,137,0.4101796407185629
15,Aufrecht,94,3.218076,541,Iffwil,334,137,0.4101796407185629
16,SD / DS,5,0.17117426,541,Iffwil,334,137,0.4101796407185629
17,Piraten,8,0.2738788,541,Iffwil,334,137,0.4101796407185629
1,Die Mitte,455,13.257575,543,Mattstetten,480,156,0.325
2,SVP,1136,33.10023,543,Mattstetten,480,156,0.325
3,Grüne,321,9.353147,543,Mattstetten,480,156,0.325
4,JG,108,3.1468532,543,Mattstetten,480,156,0.325
5,EVP,231,6.7307696,543,Mattstetten,480,156,0.325
6,EVP Z,24,0.6993007,543,Mattstetten,480,156,0.325
7,SP Männer,67,1.9522145,543,Mattstetten,480,156,0.325
8,SP Frauen,151,4.399767,543,Mattstetten,480,156,0.325
9,glp,224,6.5268064,543,Mattstetten,480,156,0.325
10,jglp,27,0.7867133,543,Mattstetten,480,156,0.325
11,glp-W,39,1.1363636,543,Mattstetten,480,156,0.325
12,FDP,327,9.527972,543,Mattstetten,480,156,0.325
13,jf,2,0.05827506,543,Mattstetten,480,156,0.325
14,EDU,89,2.5932403,543,Mattstetten,480,156,0.325
15,Aufrecht,144,4.195804,543,Mattstetten,480,156,0.325
16,SD / DS,44,1.2820513,543,Mattstetten,480,156,0.325
17,Piraten,43,1.2529137,543,Mattstetten,480,156,0.325
1,Die Mitte,1281,8.273056,544,Moosseedorf,2680,716,0.2671641791044776
2,SVP,4391,28.358305,544,Moosseedorf,2680,716,0.2671641791044776
3,Grüne,1068,6.897443,544,Moosseedorf,2680,716,0.2671641791044776
4,JG,343,2.21519,544,Moosseedorf,2680,716,0.2671641791044776
5,EVP,626,4.042883,544,Moosseedorf,2680,716,0.2671641791044776
6,EVP Z,153,0.98811674,544,Moosseedorf,2680,716,0.2671641791044776
7,SP Männer,1046,6.75536,544,Moosseedorf,2680,716,0.2671641791044776
8,SP Frauen,2139,13.8142605,544,Moosseedorf,2680,716,0.2671641791044776
9,glp,1852,11.960733,544,Moosseedorf,2680,716,0.2671641791044776
10,jglp,221,1.4272798,544,Moosseedorf,2680,716,0.2671641791044776
11,glp-W,335,2.1635237,544,Moosseedorf,2680,716,0.2671641791044776
12,FDP,1026,6.626195,544,Moosseedorf,2680,716,0.2671641791044776
13,jf,99,0.63936967,544,Moosseedorf,2680,716,0.2671641791044776
14,EDU,375,2.4218547,544,Moosseedorf,2680,716,0.2671641791044776
15,Aufrecht,251,1.6210282,544,Moosseedorf,2680,716,0.2671641791044776
16,SD / DS,179,1.156032,544,Moosseedorf,2680,716,0.2671641791044776
17,Piraten,99,0.63936967,544,Moosseedorf,2680,716,0.2671641791044776
1,Die Mitte,3513,7.2537684,546,Münchenbuchsee,6897,2230,0.32332898361606494
2,SVP,11918,24.608713,546,Münchenbuchsee,6897,2230,0.32332898361606494
3,Grüne,4853,10.020649,546,Münchenbuchsee,6897,2230,0.32332898361606494
4,JG,1255,2.591369,546,Münchenbuchsee,6897,2230,0.32332898361606494
5,EVP,2958,6.1077843,546,Münchenbuchsee,6897,2230,0.32332898361606494
6,EVP Z,461,0.95188934,546,Münchenbuchsee,6897,2230,0.32332898361606494
7,SP Männer,3456,7.136073,546,Münchenbuchsee,6897,2230,0.32332898361606494
8,SP Frauen,7055,14.567417,546,Münchenbuchsee,6897,2230,0.32332898361606494
9,glp,4105,8.4761505,546,Münchenbuchsee,6897,2230,0.32332898361606494
10,jglp,496,1.0241586,546,Münchenbuchsee,6897,2230,0.32332898361606494
11,glp-W,843,1.7406566,546,Münchenbuchsee,6897,2230,0.32332898361606494
12,FDP,3666,7.569689,546,Münchenbuchsee,6897,2230,0.32332898361606494
13,jf,216,0.44600457,546,Münchenbuchsee,6897,2230,0.32332898361606494
14,EDU,1482,3.0600867,546,Münchenbuchsee,6897,2230,0.32332898361606494
15,Aufrecht,1336,2.7586207,546,Münchenbuchsee,6897,2230,0.32332898361606494
16,SD / DS,448,0.9250465,546,Münchenbuchsee,6897,2230,0.32332898361606494
17,Piraten,369,0.7619244,546,Münchenbuchsee,6897,2230,0.32332898361606494
1,Die Mitte,2413,10.894889,551,Urtenen-Schönbühl,4162,1026,0.24651609802979338
2,SVP,5592,25.248331,551,Urtenen-Schönbühl,4162,1026,0.24651609802979338
3,Grüne,2237,10.100235,551,Urtenen-Schönbühl,4162,1026,0.24651609802979338
4,JG,432,1.9505147,551,Urtenen-Schönbühl,4162,1026,0.24651609802979338
5,EVP,1454,6.564927,551,Urtenen-Schönbühl,4162,1026,0.24651609802979338
6,EVP Z,142,0.6411414,551,Urtenen-Schönbühl,4162,1026,0.24651609802979338
7,SP Männer,1637,7.3911867,551,Urtenen-Schönbühl,4162,1026,0.24651609802979338
8,SP Frauen,2610,11.78436,551,Urtenen-Schönbühl,4162,1026,0.24651609802979338
9,glp,1700,7.675637,551,Urtenen-Schönbühl,4162,1026,0.24651609802979338
10,jglp,218,0.98428756,551,Urtenen-Schönbühl,4162,1026,0.24651609802979338
11,glp-W,351,1.5847932,551,Urtenen-Schönbühl,4162,1026,0.24651609802979338
12,FDP,1912,8.6328335,551,Urtenen-Schönbühl,4162,1026,0.24651609802979338
13,jf,150,0.67726207,551,Urtenen-Schönbühl,4162,1026,0.24651609802979338
14,EDU,319,1.4403107,551,Urtenen-Schönbühl,4162,1026,0.24651609802979338
15,Aufrecht,602,2.7180784,551,Urtenen-Schönbühl,4162,1026,0.24651609802979338
16,SD / DS,182,0.8217447,551,Urtenen-Schönbühl,4162,1026,0.24651609802979338
17,Piraten,197,0.8894708,551,Urtenen-Schönbühl,4162,1026,0.24651609802979338
1,EDU,165,1.0595261,552,Utzenstorf,3406,1056,0.31004110393423373
2,FDP Emme,1186,7.615745,552,Utzenstorf,3406,1056,0.31004110393423373
3,FDP Ilfis,145,0.9310987,552,Utzenstorf,3406,1056,0.31004110393423373
4,JF,47,0.3018044,552,Utzenstorf,3406,1056,0.31004110393423373
5,EVP,320,2.0548384,552,Utzenstorf,3406,1056,0.31004110393423373
6,*jevp,31,0.19906247,552,Utzenstorf,3406,1056,0.31004110393423373
7,Mitte - UE,1498,9.619213,552,Utzenstorf,3406,1056,0.31004110393423373
8,Mitte - OE,142,0.91183454,552,Utzenstorf,3406,1056,0.31004110393423373
9,SVP UE,5101,32.75541,552,Utzenstorf,3406,1056,0.31004110393423373
10,SVP OE,284,1.8236691,552,Utzenstorf,3406,1056,0.31004110393423373
11,SP Frauen,2382,15.295704,552,Utzenstorf,3406,1056,0.31004110393423373
12,SP Männer,872,5.599435,552,Utzenstorf,3406,1056,0.31004110393423373
13,JUSO,205,1.3163809,552,Utzenstorf,3406,1056,0.31004110393423373
14,jglp e,306,1.9649394,552,Utzenstorf,3406,1056,0.31004110393423373
15,glp e,1631,10.473255,552,Utzenstorf,3406,1056,0.31004110393423373
16,GRÜNE,825,5.297631,552,Utzenstorf,3406,1056,0.31004110393423373
17,JG,203,1.3035382,552,Utzenstorf,3406,1056,0.31004110393423373
18,Aufrecht,230,1.4769151,552,Utzenstorf,3406,1056,0.31004110393423373
1,Die Mitte,272,16.248507,553,Wiggiswil,166,79,0.4759036144578313
2,SVP,862,51.49343,553,Wiggiswil,166,79,0.4759036144578313
3,Grüne,126,7.526882,553,Wiggiswil,166,79,0.4759036144578313
4,JG,12,0.71684587,553,Wiggiswil,166,79,0.4759036144578313
5,EVP,40,2.3894863,553,Wiggiswil,166,79,0.4759036144578313
6,EVP Z,4,0.23894861,553,Wiggiswil,166,79,0.4759036144578313
7,SP Männer,8,0.47789723,553,Wiggiswil,166,79,0.4759036144578313
8,SP Frauen,105,6.272402,553,Wiggiswil,166,79,0.4759036144578313
9,glp,63,3.763441,553,Wiggiswil,166,79,0.4759036144578313
10,jglp,0,0.0,553,Wiggiswil,166,79,0.4759036144578313
11,glp-W,1,0.059737153,553,Wiggiswil,166,79,0.4759036144578313
12,FDP,88,5.25687,553,Wiggiswil,166,79,0.4759036144578313
13,jf,0,0.0,553,Wiggiswil,166,79,0.4759036144578313
14,EDU,2,0.11947431,553,Wiggiswil,166,79,0.4759036144578313
15,Aufrecht,70,4.181601,553,Wiggiswil,166,79,0.4759036144578313
16,SD / DS,20,1.1947432,553,Wiggiswil,166,79,0.4759036144578313
17,Piraten,1,0.059737153,553,Wiggiswil,166,79,0.4759036144578313
1,EDU,113,4.085322,554,Wiler bei Utzenstorf,756,188,0.24867724867724866
2,FDP Emme,154,5.5676064,554,Wiler bei Utzenstorf,756,188,0.24867724867724866
3,FDP Ilfis,5,0.18076645,554,Wiler bei Utzenstorf,756,188,0.24867724867724866
4,JF,48,1.735358,554,Wiler bei Utzenstorf,756,188,0.24867724867724866
5,EVP,103,3.723789,554,Wiler bei Utzenstorf,756,188,0.24867724867724866
6,*jevp,10,0.3615329,554,Wiler bei Utzenstorf,756,188,0.24867724867724866
7,Mitte - UE,313,11.31598,554,Wiler bei Utzenstorf,756,188,0.24867724867724866
8,Mitte - OE,29,1.0484455,554,Wiler bei Utzenstorf,756,188,0.24867724867724866
9,SVP UE,882,31.887201,554,Wiler bei Utzenstorf,756,188,0.24867724867724866
10,SVP OE,51,1.8438177,554,Wiler bei Utzenstorf,756,188,0.24867724867724866
11,SP Frauen,330,11.930586,554,Wiler bei Utzenstorf,756,188,0.24867724867724866
12,SP Männer,143,5.1699204,554,Wiler bei Utzenstorf,756,188,0.24867724867724866
13,JUSO,23,0.8315257,554,Wiler bei Utzenstorf,756,188,0.24867724867724866
14,jglp e,68,2.4584239,554,Wiler bei Utzenstorf,756,188,0.24867724867724866
15,glp e,231,8.35141,554,Wiler bei Utzenstorf,756,188,0.24867724867724866
16,GRÜNE,166,6.0014462,554,Wiler bei Utzenstorf,756,188,0.24867724867724866
17,JG,9,0.3253796,554,Wiler bei Utzenstorf,756,188,0.24867724867724866
18,Aufrecht,88,3.1814895,554,Wiler bei Utzenstorf,756,188,0.24867724867724866
1,EDU,14,1.7412934,556,Zielebach,262,54,0.20610687022900764
2,FDP Emme,74,9.20398,556,Zielebach,262,54,0.20610687022900764
3,FDP Ilfis,12,1.4925373,556,Zielebach,262,54,0.20610687022900764
4,JF,0,0.0,556,Zielebach,262,54,0.20610687022900764
